gcc_name11, mb_cat11, ste_name11, sa3_name11, sa2_main11, ste_code11, sa3_code11, sa4_name11, persons_usually_resident, sa4_code11, sa2_name11, gcc_code11, mb_code11, dwellings, sa1_main11
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",131,"116","Rooty Hill - Minchinbury","1GSYD","10112140000",45,"11603131916"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",80,"116","Rooty Hill - Minchinbury","1GSYD","10112150000",29,"11603131916"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",115,"116","Rooty Hill - Minchinbury","1GSYD","10112160000",36,"11603131916"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",76,"116","Rooty Hill - Minchinbury","1GSYD","10112460000",31,"11603131932"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",121,"116","Rooty Hill - Minchinbury","1GSYD","10112170000",33,"11603131916"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",206,"116","Rooty Hill - Minchinbury","1GSYD","10112180000",59,"11603131907"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",196,"116","Rooty Hill - Minchinbury","1GSYD","10112190000",62,"11603131921"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",3,"116","Rooty Hill - Minchinbury","1GSYD","10112314000",0,"11603131929"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",166,"116","Rooty Hill - Minchinbury","1GSYD","10112200000",60,"11603131921"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",101,"116","Rooty Hill - Minchinbury","1GSYD","10112210000",39,"11603131923"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",114,"116","Rooty Hill - Minchinbury","1GSYD","10112220000",43,"11603131923"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",107,"116","Rooty Hill - Minchinbury","1GSYD","10112230000",31,"11603131923"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",87,"116","Rooty Hill - Minchinbury","1GSYD","10112250000",37,"11603131921"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",164,"116","Rooty Hill - Minchinbury","1GSYD","10112260000",59,"11603131922"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",205,"116","Rooty Hill - Minchinbury","1GSYD","10112270000",57,"11603131921"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",174,"116","Rooty Hill - Minchinbury","1GSYD","10112280000",57,"11603131922"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",100,"116","Rooty Hill - Minchinbury","1GSYD","10112290000",28,"11603131922"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",65,"116","Rooty Hill - Minchinbury","1GSYD","10112300000",32,"11603131922"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",29,"116","Rooty Hill - Minchinbury","1GSYD","10112311000",6,"11603131922"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",4,"116","Rooty Hill - Minchinbury","1GSYD","10112312000",0,"11603131928"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",85,"116","Rooty Hill - Minchinbury","1GSYD","10112313000",0,"11603131922"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",272,"116","Rooty Hill - Minchinbury","1GSYD","10112320000",68,"11603131928"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",144,"116","Rooty Hill - Minchinbury","1GSYD","10112330000",59,"11603131929"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",144,"116","Rooty Hill - Minchinbury","1GSYD","10112340000",52,"11603131929"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",99,"116","Rooty Hill - Minchinbury","1GSYD","10112350000",33,"11603131929"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",104,"116","Rooty Hill - Minchinbury","1GSYD","10112430000",32,"11603131934"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",155,"116","Rooty Hill - Minchinbury","1GSYD","10112360000",51,"11603131929"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",198,"116","Rooty Hill - Minchinbury","1GSYD","10112370000",62,"11603131928"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",87,"116","Rooty Hill - Minchinbury","1GSYD","10112470000",33,"11603131932"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",0,"116","Rooty Hill - Minchinbury","1GSYD","10112381000",0,"11603131920"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",18,"116","Rooty Hill - Minchinbury","1GSYD","10112382000",3,"11603131928"
"Greater Sydney","Commercial","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",0,"116","Rooty Hill - Minchinbury","1GSYD","10112383000",0,"11603131920"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",85,"116","Rooty Hill - Minchinbury","1GSYD","10112390000",29,"11603131928"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",74,"116","Rooty Hill - Minchinbury","1GSYD","10112400000",37,"11603131928"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",103,"116","Rooty Hill - Minchinbury","1GSYD","10112410000",37,"11603131934"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",116,"116","Rooty Hill - Minchinbury","1GSYD","10112420000",40,"11603131934"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",119,"116","Rooty Hill - Minchinbury","1GSYD","10112440000",46,"11603131933"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",82,"116","Rooty Hill - Minchinbury","1GSYD","10112450000",31,"11603131932"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",0,"116","Rooty Hill - Minchinbury","1GSYD","10112480000",0,"11603131935"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",161,"116","Rooty Hill - Minchinbury","1GSYD","10112490000",47,"11603131935"
"Greater Sydney","Parkland","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",0,"116","Rooty Hill - Minchinbury","1GSYD","10112780000",0,"11603131906"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",141,"116","Rooty Hill - Minchinbury","1GSYD","10112500000",42,"11603131935"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",67,"116","Rooty Hill - Minchinbury","1GSYD","10112510000",27,"11603131933"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",76,"116","Rooty Hill - Minchinbury","1GSYD","10112520000",29,"11603131933"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",171,"116","Rooty Hill - Minchinbury","1GSYD","10112630000",59,"11603131924"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",168,"116","Rooty Hill - Minchinbury","1GSYD","10112530000",54,"11603131935"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",80,"116","Rooty Hill - Minchinbury","1GSYD","10112540000",26,"11603131935"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",160,"116","Rooty Hill - Minchinbury","1GSYD","10112550000",44,"11603131926"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",80,"116","Rooty Hill - Minchinbury","1GSYD","10112561000",19,"11603131926"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",55,"116","Rooty Hill - Minchinbury","1GSYD","10112562000",16,"11603131926"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",10,"116","Rooty Hill - Minchinbury","1GSYD","10112563000",0,"11603131926"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",142,"116","Rooty Hill - Minchinbury","1GSYD","10112570000",55,"11603131932"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",161,"116","Rooty Hill - Minchinbury","1GSYD","10112580000",50,"11603131925"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",115,"116","Rooty Hill - Minchinbury","1GSYD","10112590000",35,"11603131924"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",99,"116","Rooty Hill - Minchinbury","1GSYD","10112600000",35,"11603131924"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",95,"116","Rooty Hill - Minchinbury","1GSYD","10112610000",34,"11603131925"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",118,"116","Rooty Hill - Minchinbury","1GSYD","10112620000",41,"11603131925"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",108,"116","Rooty Hill - Minchinbury","1GSYD","10112830000",32,"11603131904"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",184,"116","Rooty Hill - Minchinbury","1GSYD","10112640000",62,"11603131941"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",109,"116","Rooty Hill - Minchinbury","1GSYD","10112650000",29,"11603131939"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",141,"116","Rooty Hill - Minchinbury","1GSYD","10112750000",44,"11603131912"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",158,"116","Rooty Hill - Minchinbury","1GSYD","10112660000",46,"11603131943"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",145,"116","Rooty Hill - Minchinbury","1GSYD","10112670000",40,"11603131940"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",129,"116","Rooty Hill - Minchinbury","1GSYD","10112680000",41,"11603131943"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",183,"116","Rooty Hill - Minchinbury","1GSYD","10112690000",52,"11603131901"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",148,"116","Rooty Hill - Minchinbury","1GSYD","10112700000",50,"11603131940"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",101,"116","Rooty Hill - Minchinbury","1GSYD","10112710000",32,"11603131939"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",190,"116","Rooty Hill - Minchinbury","1GSYD","10112720000",62,"11603131939"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",158,"116","Rooty Hill - Minchinbury","1GSYD","10112730000",46,"11603131901"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",171,"116","Rooty Hill - Minchinbury","1GSYD","10112740000",55,"11603131902"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",164,"116","Rooty Hill - Minchinbury","1GSYD","10112760000",55,"11603131912"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",125,"116","Rooty Hill - Minchinbury","1GSYD","10112771000",34,"11603131942"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",86,"116","Rooty Hill - Minchinbury","1GSYD","10112772000",24,"11603131942"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",97,"116","Rooty Hill - Minchinbury","1GSYD","10112800000",33,"11603131903"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",103,"116","Rooty Hill - Minchinbury","1GSYD","10112810000",39,"11603131904"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",145,"116","Rooty Hill - Minchinbury","1GSYD","10112820000",46,"11603131942"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",132,"116","Rooty Hill - Minchinbury","1GSYD","10112840000",33,"11603131908"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",187,"116","Rooty Hill - Minchinbury","1GSYD","10112850000",62,"11603131906"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",104,"116","Rooty Hill - Minchinbury","1GSYD","10112940000",36,"11603131908"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",138,"116","Rooty Hill - Minchinbury","1GSYD","10112860000",41,"11603131906"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",149,"116","Rooty Hill - Minchinbury","1GSYD","10112870000",37,"11603131905"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",114,"116","Rooty Hill - Minchinbury","1GSYD","10112880000",35,"11603131905"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",142,"116","Rooty Hill - Minchinbury","1GSYD","10112890000",41,"11603131905"
"Greater Sydney","Residential","New South Wales","Mount Druitt","116031319","1","11603","Sydney - Blacktown",114,"116","Rooty Hill - Minchinbury","1GSYD","10112900000",32,"11603131903"
